"genotype","PLOT.ID","rows","ranges","Block","Rep","Trt","year","note","Calibration","ASD","CHL"
"BGEM-0052-S","3272","22","6","3","2","LN","2022","BGEM_Tall_late","0","1",313.838075835671
"BGEM-0052-S X Mo17","2495","45","10","2","1","LN","2022","Hybrid","0","2",317.819909308176
"BGEM-0052-S X Mo17","3515","15","11","3","2","LN","2022","Hybrid","0","2",317.819909308176
"BGEM-0053-S","2283","33","6","2","1","LN","2022","BGEM_Tall_early","0","2",323.49343184497
"BGEM-0053-S","3071","21","2","3","2","LN","2022","BGEM_Tall_early","0","1",323.49343184497
"BGEM-0053-S X Mo17","3489","39","10","3","2","LN","2022","Hybrid","0","2",304.693464995178
"BGEM-0053-S X Mo17","2454","4","10","2","1","LN","2022","Hybrid","0","2",304.693464995178
"BGEM-0054-S","3051","1","2","3","2","LN","2022","BGEM_Tall_early","0","1",337.221635230274
"BGEM-0054-S","2238","38","5","2","1","LN","2022","BGEM_Tall_early","0","1",337.221635230274
"BGEM-0054-S X Mo17","3463","13","10","3","2","LN","2022","Hybrid","0","2",346.205916508336
"BGEM-0054-S X Mo17","2576","26","12","2","1","LN","2022","Hybrid","0","1",346.205916508336
"BGEM-0055-S","2117","17","3","2","1","LN","2022","BGEM_Short_early","0","2",329.926945935031
"BGEM-0055-S","3330","30","7","3","2","LN","2022","BGEM_Short_early","0","2",329.926945935031
"BGEM-0055-S X Mo17","3532","32","11","3","2","LN","2022","Hybrid","0","1",332.700354886119
"BGEM-0055-S X Mo17","2547","47","11","2","1","LN","2022","Hybrid","0","2",332.700354886119
"BGEM-0056-S","2086","36","2","2","1","LN","2022","BGEM_Tall_late","0","1",352.11303552247
"BGEM-0056-S","3224","24","5","3","2","LN","2022","BGEM_Tall_late","0","1",352.11303552247
"BGEM-0056-S X Mo17","2508","8","11","2","1","LN","2022","Hybrid","0","2",320.200648491129
"BGEM-0056-S X Mo17","3556","6","12","3","2","LN","2022","Hybrid","0","2",320.200648491129
"BGEM-0057-S","2186","36","4","2","1","LN","2022","BGEM_Tall_late","0","1",348.041350120259
"BGEM-0057-S","3324","24","7","3","2","LN","2022","BGEM_Tall_late","0","1",348.041350120259
"BGEM-0057-S X Mo17","2465","15","10","2","1","LN","2022","Hybrid","0","1",305.224750537577
"BGEM-0057-S X Mo17","3479","29","10","3","2","LN","2022","Hybrid","0","2",305.224750537577
"BGEM-0058-N","2194","44","4","2","1","LN","2022","BGEM_Tall_early","0","1",301.958731457964
"BGEM-0058-N","3007","7","1","3","2","LN","2022","BGEM_Tall_early","0","1",301.958731457964
"BGEM-0058-N X B73","3387","37","8","3","2","LN","2022","Hybrid","0","2",312.094295797603
"BGEM-0058-N X B73","2401","1","9","2","1","LN","2022","Hybrid","0","1",312.094295797603
"BGEM-0059-S","3144","44","3","3","2","LN","2022","BGEM_Short_late","0","2",331.372402254604
"BGEM-0059-S","2306","6","7","2","1","LN","2022","BGEM_Short_late","0","2",331.372402254604
"BGEM-0059-S X Mo17","2537","37","11","2","1","LN","2022","Hybrid","0","1",319.058668681536
"BGEM-0059-S X Mo17","3557","7","12","3","2","LN","2022","Hybrid","0","2",319.058668681536
"BGEM-0060-S","3270","20","6","3","2","LN","2022","BGEM_Tall_late","0","1",324.161448665947
"BGEM-0060-S","2132","32","3","2","1","LN","2022","BGEM_Tall_late","0","2",324.161448665947
"BGEM-0060-S X Mo17","2510","10","11","2","1","LN","2022","Hybrid","0","2",322.519288187242
"BGEM-0060-S X Mo17","3505","5","11","3","2","LN","2022","Hybrid","0","2",322.519288187242
"BGEM-0061-N","2143","43","3","2","1","LN","2022","BGEM_Tall_late","0","1",309.030251803079
"BGEM-0061-N","3306","6","7","3","2","LN","2022","BGEM_Tall_late","0","1",309.030251803079
"BGEM-0061-N X B73","3367","17","8","3","2","LN","2022","Hybrid","0","1",311.034822423935
"BGEM-0061-N X B73","2357","7","8","2","1","LN","2022","Hybrid","1","1.5",311.034822423935
"BGEM-0062-N","2281","31","6","2","1","LN","2022","BGEM_Tall_early","0","2",379.053147867106
"BGEM-0062-N","3069","19","2","3","2","LN","2022","BGEM_Tall_early","0","2",379.053147867106
"BGEM-0062-N X B73","3377","27","8","3","2","LN","2022","Hybrid","0","2",301.035475384607
"BGEM-0062-N X B73","2434","34","9","2","1","LN","2022","Hybrid","0","2",301.035475384607
"BGEM-0063-N","3110","10","3","3","2","LN","2022","BGEM_Tall_early","0","1",315.573772808958
"BGEM-0063-N","2297","47","6","2","1","LN","2022","BGEM_Tall_early","0","2",315.573772808958
"BGEM-0063-N X B73","3430","30","9","3","2","LN","2022","Hybrid","0","2",326.129983698858
"BGEM-0063-N X B73","2421","21","9","2","1","LN","2022","Hybrid","0","1",326.129983698858
"BGEM-0064-N","2184","34","4","2","1","LN","2022","BGEM_Tall_late","0","2",315.445167718057
"BGEM-0064-N","3322","22","7","3","2","LN","2022","BGEM_Tall_late","0","1",315.445167718057
"BGEM-0064-N X B73","3392","42","8","3","2","LN","2022","Hybrid","0","2",317.658592485364
"BGEM-0064-N X B73","2369","19","8","2","1","LN","2022","Hybrid","0","1",317.658592485364
"BGEM-0065-N","2040","40","1","2","1","LN","2022","BGEM_Tall_late","0","2",323.262550001784
"BGEM-0065-N","3203","3","5","3","2","LN","2022","BGEM_Tall_late","0","2",323.262550001784
"BGEM-0066-N","3300","50","6","3","2","LN","2022","BGEM_Short_early","0","1",347.118363174782
"BGEM-0066-N","2112","12","3","2","1","LN","2022","BGEM_Short_early","0","2",347.118363174782
"BGEM-0067-S","3079","29","2","3","2","LN","2022","BGEM_Short_late","0","2",327.845975645982
"BGEM-0067-S","2216","16","5","2","1","LN","2022","BGEM_Short_late","0","1",327.845975645982
"BGEM-0068-S","2052","2","2","2","1","LN","2022","BGEM_Short_early","0","2",337.750095079504
"BGEM-0068-S","3240","40","5","3","2","LN","2022","BGEM_Short_early","0","1",337.750095079504
"BGEM-0068-S X Mo17","2532","32","11","2","1","LN","2022","Hybrid","0","2",316.226040104683
"BGEM-0068-S X Mo17","3499","49","10","3","2","LN","2022","Hybrid","0","1",316.226040104683
"BGEM-0069-S","3207","7","5","3","2","LN","2022","BGEM_Tall_late","0","2",312.148822965472
"BGEM-0069-S","2044","44","1","2","1","LN","2022","BGEM_Tall_late","0","2",312.148822965472
"BGEM-0070-S","2127","27","3","2","1","LN","2022","BGEM_Tall_late","0","2",328.571668973057
"BGEM-0070-S","3265","15","6","3","2","LN","2022","BGEM_Tall_late","0","2",328.571668973057
"BGEM-0070-S X Mo17","3483","33","10","3","2","LN","2022","Hybrid","1","1.5",321.326154556969
"BGEM-0070-S X Mo17","2568","18","12","2","1","LN","2022","Hybrid","0","2",321.326154556969
"BGEM-0071-S","2206","6","5","2","1","LN","2022","BGEM_Short_late","0","2",337.421908638149
"BGEM-0071-S","3044","44","1","3","2","LN","2022","BGEM_Short_late","0","2",337.421908638149
"BGEM-0071-S X Mo17","2553","3","12","2","1","LN","2022","Hybrid","0","2",328.778373190995
"BGEM-0071-S X Mo17","3527","27","11","3","2","LN","2022","Hybrid","0","1",328.778373190995
"BGEM-0072-S","3317","17","7","3","2","LN","2022","BGEM_Tall_late","0","1",339.707297424379
"BGEM-0072-S","2179","29","4","2","1","LN","2022","BGEM_Tall_late","0","2",339.707297424379
"BGEM-0072-S X Mo17","2503","3","11","2","1","LN","2022","Hybrid","0","2",306.076980198328
"BGEM-0072-S X Mo17","3496","46","10","3","2","LN","2022","Hybrid","0","1",306.076980198328
"BGEM-0073-S","3040","40","1","3","2","LN","2022","BGEM_Short_late","0","2",312.437346360834
"BGEM-0073-S","2202","2","5","2","1","LN","2022","BGEM_Short_late","0","1",312.437346360834
"BGEM-0073-S X Mo17","2575","25","12","2","1","LN","2022","Hybrid","0","1",366.619350509469
"BGEM-0073-S X Mo17","3593","43","12","3","2","LN","2022","Hybrid","0","1",366.619350509469
"BGEM-0074-S","2254","4","6","2","1","LN","2022","BGEM_Short_late","0","1",320.476830569329
"BGEM-0074-S","3092","42","2","3","2","LN","2022","BGEM_Short_late","0","1",320.476830569329
"BGEM-0075-S","3167","17","4","3","2","LN","2022","BGEM_Tall_late","0","1",320.546730091475
"BGEM-0075-S","2029","29","1","2","1","LN","2022","BGEM_Tall_late","0","2",320.546730091475
"BGEM-0075-S X Mo17","2528","28","11","2","1","LN","2022","Hybrid","0","2",315.393781423087
"BGEM-0075-S X Mo17","3455","5","10","3","2","LN","2022","Hybrid","0","1",315.393781423087
"BGEM-0076-S","2328","28","7","2","1","LN","2022","BGEM_Tall_early","0","1",330.058475744209
"BGEM-0076-S","3116","16","3","3","2","LN","2022","BGEM_Tall_early","0","2",330.058475744209
"BGEM-0076-S X Mo17","2487","37","10","2","1","LN","2022","Hybrid","0","2",317.8407684732
"BGEM-0076-S X Mo17","3576","26","12","3","2","LN","2022","Hybrid","0","2",317.8407684732
"BGEM-0077-S","2063","13","2","2","1","LN","2022","BGEM_Short_early","0","2",351.889119911541
"BGEM-0077-S","3276","26","6","3","2","LN","2022","BGEM_Short_early","0","1",351.889119911541
"BGEM-0077-S X Mo17","3562","12","12","3","2","LN","2022","Hybrid","0","2",329.777496277311
"BGEM-0077-S X Mo17","2492","42","10","2","1","LN","2022","Hybrid","0","1",329.777496277311
"BGEM-0078-N","3019","19","1","3","2","LN","2022","BGEM_Tall_early","0","1",325.078151779478
"BGEM-0078-N","2231","31","5","2","1","LN","2022","BGEM_Tall_early","0","1",325.078151779478
"BGEM-0078-S","3075","25","2","3","2","LN","2022","BGEM_Tall_early","0","1",344.602889869236
"BGEM-0078-S","2287","37","6","2","1","LN","2022","BGEM_Tall_early",NA,NA,344.602889869236
"BGEM-0078-S X Mo17","3533","33","11","3","2","LN","2022","Hybrid","0","1",314.214618995868
"BGEM-0078-S X Mo17","2473","23","10","2","1","LN","2022","Hybrid","0","1",314.214618995868
"BGEM-0079-S","3236","36","5","3","2","LN","2022","BGEM_Short_early","0","1",341.301213928589
"BGEM-0079-S","2023","23","1","2","1","LN","2022","BGEM_Short_early","0","1",341.301213928589
"BGEM-0079-S X Mo17","2484","34","10","2","1","LN","2022","Hybrid","0","1",310.59839667519
"BGEM-0079-S X Mo17","3457","7","10","3","2","LN","2022","Hybrid","0","1",310.59839667519
"BGEM-0080-S","3228","28","5","3","2","LN","2022","BGEM_Short_early","0","1",336.995113630768
"BGEM-0080-S","2015","15","1","2","1","LN","2022","BGEM_Short_early","0","1",336.995113630768
"BGEM-0081-S","3121","21","3","3","2","LN","2022","BGEM_Tall_early","0","2",342.976491264458
"BGEM-0081-S","2333","33","7","2","1","LN","2022","BGEM_Tall_early","0","1",342.976491264458
"BGEM-0081-S X Mo17","2475","25","10","2","1","LN","2022","Hybrid","0","1",317.769767076148
"BGEM-0081-S X Mo17","3547","47","11","3","2","LN","2022","Hybrid","0","1",317.769767076148
"BGEM-0082-S","3233","33","5","3","2","LN","2022","BGEM_Short_early","0","1",345.400365794404
"BGEM-0082-S","2020","20","1","2","1","LN","2022","BGEM_Short_early","0","2",345.400365794404
"BGEM-0082-S X Mo17","3550","50","11","3","2","LN","2022","Hybrid","0","1",340.947615646114
"BGEM-0082-S X Mo17","2538","38","11","2","1","LN","2022","Hybrid","0","1",340.947615646114
"BGEM-0083-S","3349","49","7","3","2","LN","2022","BGEM_Short_early","0","1",326.328580345364
"BGEM-0083-S","2161","11","4","2","1","LN","2022","BGEM_Short_early","0","1",326.328580345364
"BGEM-0083-S X Mo17","2520","20","11","2","1","LN","2022","Hybrid","0","2",311.315295056608
"BGEM-0083-S X Mo17","3567","17","12","3","2","LN","2022","Hybrid","0","2",311.315295056608
"BGEM-0084-S","3128","28","3","3","2","LN","2022","BGEM_Short_late","0","2",340.331338218311
"BGEM-0084-S","2265","15","6","2","1","LN","2022","BGEM_Short_late","0","1",340.331338218311
"BGEM-0084-S X Mo17","3462","12","10","3","2","LN","2022","Hybrid","0","1",324.246930830215
"BGEM-0084-S X Mo17","2513","13","11","2","1","LN","2022","Hybrid","0","2",324.246930830215
"BGEM-0085-N","3277","27","6","3","2","LN","2022","BGEM_Short_early","0","2",322.918003278064
"BGEM-0085-N","2064","14","2","2","1","LN","2022","BGEM_Short_early","0","2",322.918003278064
"BGEM-0085-N X B73","2373","23","8","2","1","LN","2022","Hybrid","0","2",310.607678779285
"BGEM-0085-N X B73","3413","13","9","3","2","LN","2022","Hybrid","0","1",310.607678779285
"BGEM-0086-N","3056","6","2","3","2","LN","2022","BGEM_Tall_early","0","1",319.37060937924
"BGEM-0086-N","2243","43","5","2","1","LN","2022","BGEM_Tall_early","0","1",319.37060937924
"BGEM-0086-N X B73","3443","43","9","3","2","LN","2022","Hybrid","0","2",317.688194066053
"BGEM-0086-N X B73","2397","47","8","2","1","LN","2022","Hybrid","0","2",317.688194066053
"BGEM-0087-N","2144","44","3","2","1","LN","2022","BGEM_Tall_late","0","1",346.383553553619
"BGEM-0087-N","3307","7","7","3","2","LN","2022","BGEM_Tall_late","0","1",346.383553553619
"BGEM-0087-N X B73","2399","49","8","2","1","LN","2022","Hybrid","0","2",363.756223263251
"BGEM-0087-N X B73","3448","48","9","3","2","LN","2022","Hybrid","0","2",363.756223263251
"BGEM-0088-N","3083","33","2","3","2","LN","2022","BGEM_Short_late","0","2",315.044512694144
"BGEM-0088-N","2220","20","5","2","1","LN","2022","BGEM_Short_late","0","1",315.044512694144
"BGEM-0088-N X B73","3445","45","9","3","2","LN","2022","Hybrid","0","2",330.578944601686
"BGEM-0088-N X B73","2363","13","8","2","1","LN","2022","Hybrid","0","1",330.578944601686
"BGEM-0089-N","2214","14","5","2","1","LN","2022","BGEM_Short_late","0","1",307.260881523687
"BGEM-0089-N","3077","27","2","3","2","LN","2022","BGEM_Short_late","0","1",307.260881523687
"BGEM-0089-N X B73","2364","14","8","2","1","LN","2022","Hybrid","0","1",325.22216363365
"BGEM-0089-N X B73","3386","36","8","3","2","LN","2022","Hybrid","0","2",325.22216363365
"BGEM-0090-N","2315","15","7","2","1","LN","2022","BGEM_Short_late","0","2",317.983496335186
"BGEM-0090-N","3178","28","4","3","2","LN","2022","BGEM_Short_late","0","1",317.983496335186
"BGEM-0091-N","3072","22","2","3","2","LN","2022","BGEM_Tall_early","0","1",308.637174612306
"BGEM-0091-N","2284","34","6","2","1","LN","2022","BGEM_Tall_early","0","2",308.637174612306
"BGEM-0091-N X B73","3376","26","8","3","2","LN","2022","Hybrid","0","2",311.466438862763
"BGEM-0091-N X B73","2419","19","9","2","1","LN","2022","Hybrid","0","1",311.466438862763
"BGEM-0092-S","3012","12","1","3","2","LN","2022","BGEM_Tall_early","0","1",329.161879282488
"BGEM-0092-S","2199","49","4","2","1","LN","2022","BGEM_Tall_early","0","1",329.161879282488
"BGEM-0092-S X Mo17","2545","45","11","2","1","LN","2022","Hybrid","0","2",326.866626396513
"BGEM-0092-S X Mo17","3510","10","11","3","2","LN","2022","Hybrid","0","2",326.866626396513
"BGEM-0094-S","2115","15","3","2","1","LN","2022","BGEM_Short_early","0","2",324.862035743949
"BGEM-0094-S","3328","28","7","3","2","LN","2022","BGEM_Short_early","0","2",324.862035743949
"BGEM-0094-S X Mo17","2541","41","11","2","1","LN","2022","Hybrid",NA,NA,300.573699037205
"BGEM-0094-S X Mo17","3561","11","12","3","2","LN","2022","Hybrid","0","2",300.573699037205
"BGEM-0095-S","2123","23","3","2","1","LN","2022","BGEM_Short_early","0","2",343.025676758014
"BGEM-0095-S","3336","36","7","3","2","LN","2022","BGEM_Short_early","0","1",343.025676758014
"BGEM-0097-S","3181","31","4","3","2","LN","2022","BGEM_Short_late","0","1",333.850822978317
"BGEM-0097-S","2318","18","7","2","1","LN","2022","BGEM_Short_late","0","1",333.850822978317
"BGEM-0098-S","3162","12","4","3","2","LN","2022","BGEM_Tall_early","0","1",329.2860532529
"BGEM-0098-S","2349","49","7","2","1","LN","2022","BGEM_Tall_early","0","2",329.2860532529
"BGEM-0098-S X Mo17","3474","24","10","3","2","LN","2022","Hybrid","0","2",318.018408754368
"BGEM-0098-S X Mo17","2539","39","11","2","1","LN","2022","Hybrid","0","2",318.018408754368
"BGEM-0099-S","2025","25","1","2","1","LN","2022","BGEM_Short_early","0","2",358.502950921416
"BGEM-0099-S","3238","38","5","3","2","LN","2022","BGEM_Short_early","0","1",358.502950921416
"BGEM-0100-S","2314","14","7","2","1","LN","2022","BGEM_Short_late",NA,NA,312.197847417504
"BGEM-0100-S","3177","27","4","3","2","LN","2022","BGEM_Short_late","0","1",312.197847417504
"BGEM-0101-S","3130","30","3","3","2","LN","2022","BGEM_Short_late","0","2",330.566252788023
"BGEM-0101-S","2267","17","6","2","1","LN","2022","BGEM_Short_late","0","1",330.566252788023
"BGEM-0101-S X Mo17","2493","43","10","2","1","LN","2022","Hybrid","0","1",314.631232640761
"BGEM-0101-S X Mo17","3555","5","12","3","2","LN","2022","Hybrid","0","2",314.631232640761
"BGEM-0102-N","3050","50","1","3","2","LN","2022","BGEM_Short_late","0","2",323.857669107575
"BGEM-0102-N","2212","12","5","2","1","LN","2022","BGEM_Short_late","0","1",323.857669107575
"BGEM-0102-N X B73","2443","43","9","2","1","LN","2022","Hybrid","0","2",314.595222542607
"BGEM-0102-N X B73","3409","9","9","3","2","LN","2022","Hybrid","0","2",314.595222542607
"BGEM-0103-N","2036","36","1","2","1","LN","2022","BGEM_Tall_late","0","1",301.246167254209
"BGEM-0103-N","3174","24","4","3","2","LN","2022","BGEM_Tall_late","0","2",301.246167254209
"BGEM-0103-N X B73","3423","23","9","3","2","LN","2022","Hybrid","0","2",306.009098386809
"BGEM-0103-N X B73","2409","9","9","2","1","LN","2022","Hybrid","0","1",306.009098386809
"BGEM-0105-N","3155","5","4","3","2","LN","2022","BGEM_Tall_early","0","2",316.175380875055
"BGEM-0105-N","2342","42","7","2","1","LN","2022","BGEM_Tall_early","0","2",316.175380875055
"BGEM-0105-N X B73","2433","33","9","2","1","LN","2022","Hybrid","0","2",297.672572990491
"BGEM-0105-N X B73","3422","22","9","3","2","LN","2022","Hybrid","0","2",297.672572990491
"BGEM-0106-N","3206","6","5","3","2","LN","2022","BGEM_Tall_late","0","2",313.363489217601
"BGEM-0106-N","2043","43","1","2","1","LN","2022","BGEM_Tall_late","0","2",313.363489217601
"BGEM-0107-N","2223","23","5","2","1","LN","2022","BGEM_Short_late","0","1",338.663689670933
"BGEM-0107-N","3086","36","2","3","2","LN","2022","BGEM_Short_late","0","2",338.663689670933
"BGEM-0107-N X B73","2365","15","8","2","1","LN","2022","Hybrid","0","1",312.144588479787
"BGEM-0107-N X B73","3428","28","9","3","2","LN","2022","Hybrid","0","2",312.144588479787
"BGEM-0108-S","3146","46","3","3","2","LN","2022","BGEM_Short_late","0","2",312.059930806833
"BGEM-0108-S","2308","8","7","2","1","LN","2022","BGEM_Short_late","0","2",312.059930806833
"BGEM-0108-S X Mo17","3558","8","12","3","2","LN","2022","Hybrid","0","2",320.522797642344
"BGEM-0108-S X Mo17","2585","35","12","2","1","LN","2022","Hybrid","0","2",320.522797642344
"BGEM-0109-N","2019","19","1","2","1","LN","2022","BGEM_Short_early","0","2",331.701393063941
"BGEM-0109-N","3232","32","5","3","2","LN","2022","BGEM_Short_early","0","1",331.701393063941
"BGEM-0109-N X B73","3397","47","8","3","2","LN","2022","Hybrid","0","2",309.343407664671
"BGEM-0109-N X B73","2368","18","8","2","1","LN","2022","Hybrid","0","1",309.343407664671
"BGEM-0110-N","2298","48","6","2","1","LN","2022","BGEM_Tall_early","0","2",354.491017464765
"BGEM-0110-N","3111","11","3","3","2","LN","2022","BGEM_Tall_early","0","2",354.491017464765
"BGEM-0110-N X B73","2355","5","8","2","1","LN","2022","Hybrid","1","1.5",321.261103086205
"BGEM-0110-N X B73","3435","35","9","3","2","LN","2022","Hybrid","0","2",321.261103086205
"BGEM-0111-S","3295","45","6","3","2","LN","2022","BGEM_Short_early","0","1",341.736180625826
